"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"296",64.8,1918.5,1696,101.5,31,4.3,10.5,1045,53,53,80,80,93,28.3,"Low"
"297",49.6,1397.5,1428,28.5,0,6.65,11,1072,50,50,80,80,87,28.3,"Low"
"298",69.2,1594.5,1559.5,37,69,31.85,10.5,1014,58,57,81,81,80,28.3,"Low"
"299",73.2,1594.5,1794.5,59,89,30.3,10.5,1051,44,47,81,81,77,28.2,"Low"
"300",67.6,1739,1760,144.5,98,27.65,11.5,1163,48,48,81,81,77,28.3,"Low"
"301",98.8,1838.5,2120,160,100,26.35,10.5,1060,23,18,92,92,26,28.2,"Low"
"302",98.8,2095,2120,157.5,99,22.9,12,1207,21,14,92,92,26,28.2,"Low"
"303",99.2,1767.5,2120,160.5,99,27.55,14.5,1437,28,17,92,92,26,28.2,"Low"
"304",97.6,1553,2120,143.5,100,31.35,15.5,1577,24,13,92,92,25,28.2,"Low"
"305",56.4,1642.5,1552,128,72,25.3,17,1670,21,15,92,92,26,28.2,"Low"
"306",93.2,1676.5,2120,133,100,29.2,17,1738,25,16,92,92,26,28.2,"Low"
"307",98.8,1723.5,2120,161,100,28.25,17.5,1728,35,24,92,92,25,28.2,"Low"
"308",99.2,1795,2120,160,100,27.2,17.5,1790,24,16,92,92,26,28.1,"Low"
"309",99.2,2027.5,2120,155,100,23.85,17.5,1750,551,601,92,92,25,28.2,"Low"
"310",99.2,2107.5,2120,154,96,22.55,15,1457,961,1131,91,91,26,28.1,"Low"
"311",98,2045.5,2120,155.5,100,23.75,11,1087,329,511,91,91,26,28.2,"Low"
"312",98.8,2175.5,2120,96.5,41,13.8,7.5,697,1067,1240,92,92,26,28.2,"Low"
"313",95.2,1788.5,2120,136.5,100,27.2,6.5,651,672,842,92,92,25,28.2,"Low"
"314",99.2,2147.5,2120,141.5,100,18.3,5,454,1370,1552,94,94,28,28.2,"Low"
"315",85.2,2057.5,2110.5,66.5,35,18.3,0.5,0,675,826,95,95,26,28.1,"Low"
"316",99.6,1650.5,2120,148.5,100,29.45,3,192,92,34,95,95,24,28.2,"Low"
"317",97.6,2041,2120,153,100,23.3,5.5,538,29,25,95,95,24,28.2,"Low"
"318",99.2,1733,2120,155.5,99,28.05,7.5,764,26,17,95,95,24,28.2,"Low"
"319",99.6,2078.5,2120,155.5,99,22.9,9.5,963,23,17,95,95,19,28.2,"Low"
"320",99.2,2136.5,2120,88.5,54,17.1,7,752,118,140,95,95,24,28.2,"Low"
"321",99.2,1603,2120,151.5,100,30.4,7.5,736,31,25,95,95,24,28.2,"Low"
"322",99.6,1622.5,2120,153,100,30.05,7.5,763,31,27,95,95,24,28.2,"Low"
"323",98.8,1904.5,2120,157.5,100,25.4,8.5,851,31,26,95,95,26,28.2,"Low"
"324",99.6,1994,2120,156,99,24.25,9.5,914,30,20,95,95,26,28.2,"Low"
"325",99.6,1969,2120,159,100,24.6,9,901,29,23,95,95,23,28.2,"Low"
"326",99.6,1852.5,2120,159.5,100,26.15,8.5,847,37,33,95,95,24,28.2,"Low"
"327",99.6,1791.5,2120,162,100,27.2,8.5,816,408,418,95,95,24,28.2,"Low"
"328",86.8,1770.5,2103.5,162,100,27.45,6.5,660,474,834,95,95,24,28.1,"Low"
"329",95.2,1730,2120,49,13,26.6,0.5,0,1657,1843,94,94,25,28.2,"Low"
"330",99.6,2069.5,2120,144,94,22.9,3.5,372,46,40,94,94,26,28.2,"Low"
"331",98.8,1920,2120,155,100,25.2,6,614,68,58,93,93,25,28.2,"Low"
"332",99.2,1849,2120,149,100,26.35,8.5,895,47,60,93,93,26,28.2,"Low"
"333",96.8,2009.5,2120,154,100,24.1,11.5,1139,460,465,93,93,25,28.2,"Low"
"334",99.2,2105.5,2120,67.5,41,16.4,10.5,1011,159,300,93,93,24,28.2,"Low"
"335",87.2,1871.5,2120,143,100,25.75,10,992,129,149,93,93,22,28.2,"Low"
"336",99.6,2135,2120,134,65,19.6,11,1068,1370,1440,93,93,24,28.2,"Low"
"337",95.6,2107.5,2120,109.5,77,20.55,7.5,781,275,442,93,93,27,28.1,"Low"
"338",98.8,1594,2120,148,100,30.65,9,918,205,375,93,93,28,28.2,"Low"
"339",99.2,2162.5,2120,144.5,81,19.1,10,944,1044,1207,93,93,27,28.2,"Low"
"340",99.6,1397.5,2120,141.5,100,35.25,8,790,509,666,93,93,22,28.2,"Low"
"341",99.6,1853,2120,132.5,99,26.15,6,533,2097,2275,93,93,23,28.1,"Low"
"342",99.6,2018,2120,83.5,37,22.9,0.5,102,132,138,93,93,23,28.2,"Low"
"343",99.6,2052,2120,152,95,23.05,5.5,535,47,44,93,93,24,28.1,"Low"
"344",99.2,1779,2120,152,100,27.3,7,686,55,42,92,92,26,28.1,"Low"
"345",99.2,2002.5,2120,157,100,24.25,9.5,891,56,50,92,92,29,28.2,"Low"
"346",95.6,2111,2120,132.5,65,21.4,10,987,50,45,92,92,27,28.2,"Low"
"347",99.2,1840,2120,157,100,26.35,10.5,1068,49,42,92,92,27,28.2,"Low"
"348",97.2,1859,2120,156,100,26,11.5,1128,45,36,92,92,26,28.2,"Low"
"349",99.6,1510,2120,145,100,32.4,12.5,1242,54,49,92,92,25,28.1,"Low"
"350",98,1617.5,2120,153,100,30.15,13,1317,57,47,92,92,25,28.2,"Low"
"351",99.2,1695,2120,158.5,100,28.75,14,1372,31,22,92,92,26,28.2,"Low"
"352",95.6,1776,2120,165,100,27.45,14.5,1467,48,39,92,92,26,28.2,"Low"
"353",92.8,1854.5,2120,165.5,100,26.25,15,1535,45,39,92,92,26,28.2,"Low"
"354",96.4,1835.5,2120,162,100,26.5,15,1516,49,45,92,92,26,28.2,"Low"
"355",96.4,1871,2120,160,100,25.9,15.5,1542,48,45,92,92,26,28.2,"Low"
"356",98,1899.5,2120,156,100,25.4,15.5,1530,51,40,92,92,26,28.1,"Low"
"357",80.8,2050,2007.5,104.5,45,16.85,15.5,1539,485,495,92,92,25,28.2,"Low"
"358",90,2038,2120,76,35,22.55,8.5,866,393,558,92,92,26,28.2,"Low"
"359",88.4,1685.5,2120,60.5,0,26.6,5.5,500,122,143,92,92,26,28.2,"Low"
"360",99.6,1952,2120,148.5,100,24.6,5.5,499,103,69,92,92,25,28.1,"Low"
"361",99.6,1505,2120,143,100,32.2,1,116,24,17,92,92,24,28.2,"Low"
"362",99.6,1509,2120,149,100,32.55,0.5,62,17,11,92,92,24,28.2,"Low"
"363",99.6,1589,2120,154.5,100,30.5,0.5,72,30,22,92,92,26,28.2,"Low"
"364",92,1562,2120,158,100,31.45,0.5,96,12,10,92,92,26,28.2,"Low"
"365",99.6,1911,2120,151,100,25.4,0.5,89,23,16,92,92,26,28.2,"Low"
"366",99.6,1968,2120,160.5,100,24.7,2.5,100,2875,3010,92,92,26,28.2,"Low"
"367",98.8,1835,2120,116.5,100,26.5,0.5,72,317,424,92,92,24,28.1,"Low"
"368",95.6,2115.5,2120,145,100,21.6,3,348,59,24,92,92,26,28.2,"Low"
"369",99.6,1858.5,2120,158.5,100,26.15,6,624,23,18,92,92,26,28.2,"Low"
"370",99.2,1942.5,2120,144,100,24.95,7.5,772,30,22,92,92,26,28.2,"Low"
"371",99.2,1853.5,2120,163,100,26.15,10.5,1067,28,19,92,92,26,28.2,"Low"
"372",98.8,2110.5,2120,157.5,100,22.2,12,1213,24,12,92,92,25,28.2,"Low"
"373",98,1843.5,2120,156.5,100,26.35,13.5,1346,19,11,92,92,26,28.2,"Low"
"374",97.6,1511.5,2120,148,100,32.3,15,1503,11,5,92,92,25,28.2,"Low"
"375",97.6,1613.5,2120,152.5,100,30.15,16.5,1639,35,31,92,92,26,28.2,"Low"
"376",95.6,1696.5,2120,161,100,28.75,17.5,1732,39,28,92,92,26,28.2,"Low"
"377",98.4,1769,2120,161.5,100,27.55,18,1804,21,18,92,92,25,28.2,"Low"
"378",98.4,1795,2120,160,100,27.2,18.5,1845,26,18,92,92,25,28.2,"Low"
"379",78,1824,1958.5,159,100,25.65,18.5,1860,623,558,92,92,26,28.2,"Low"
"380",94.4,2062,2120,159,100,23.5,16,1517,1197,1398,92,92,26,28.2,"Low"
"381",99.2,2105,2120,159,98,22.8,12,1122,1751,1946,92,92,26,28.2,"Low"
"382",99.6,2141.5,2120,82,54,16.15,7.5,718,1434,1606,92,92,25,28.2,"Low"
"383",99.6,1800.5,2120,127,100,27.1,6.5,637,427,599,92,92,28,28.1,"Low"
"384",87.2,2157,2120,144.5,94,23.5,5,467,1301,1640,94,94,27,28.2,"Low"
"385",99.2,1881.5,2120,89,57,25.65,2,217,121,130,94,94,24,28.1,"Low"
"386",99.6,1897,2120,153,100,25.55,5,501,29,16,95,95,24,28.2,"Low"
"387",99.6,2028,2120,137.5,98,23.85,6,633,35,31,95,95,24,28.2,"Low"
"388",99.6,1828,2120,157.5,100,26.6,8.5,848,9,3,95,95,23,28.2,"Low"
"389",94,2165.5,2120,143,90,19.25,9.5,909,749,1355,95,95,23,28.2,"Low"
"390",99.2,1669.5,2120,150.5,100,29.2,7.5,741,97,34,95,95,24,28.2,"Low"
"391",99.6,1750,2120,159.5,100,27.8,8,796,27,18,95,95,27,28.2,"Low"
"392",98.4,1936,2120,154,100,24.95,9,887,32,30,95,95,29,28.2,"Low"
"393",99.2,2015.5,2120,157.5,100,24.1,9.5,932,25,16,95,95,27,28.2,"Low"
"394",99.6,1965,2120,157.5,100,24.6,9,898,23,18,95,95,24,28.2,"Low"
"395",99.6,1948.5,2120,160.5,100,24.8,9,883,17,10,95,95,21,28.2,"Low"
"396",96,1765,2120,164.5,100,27.55,8.5,843,7,0,94,94,24,28.2,"Low"
"397",93.2,1588.5,2120,158,100,30.65,7.5,742,310,375,94,94,26,28.2,"Low"
"398",70.4,1955.5,1852.5,68.5,14,0,0,35,716,860,94,94,26,28.2,"Low"
"399",99.6,2013.5,2120,141.5,94,24.1,3.5,360,96,33,94,94,26,28.2,"Low"
"400",99.6,2100.5,2120,107,58,20.3,4.5,477,60,55,94,94,26,28.2,"Low"
"401",0,801,800,3.5,9,36,0,0,1962,2160,76,76,36,28.2,"Low"
"402",0,800.5,800,3.5,9,36,0,0,1948,2147,76,76,36,28.2,"Low"
"403",0,801,800,3.5,9,36,0,0,1936,2137,76,76,36,28.2,"Low"
"404",0,801.5,800,3,8,35.75,0,0,1932,2133,76,76,36,28.2,"Low"
"405",0,801,800,3,9,36,0,0,1931,2131,76,76,36,28.2,"Low"
"406",0,801,800,3.5,9,36,0,0,1931,2131,76,76,36,28.2,"Low"
"407",0,801,800,3,9,36.1,0,0,1930,2131,76,76,36,28.2,"Low"
"408",0,801.5,800,2,8,36.1,0,0,1930,2128,76,76,36,28.2,"Low"
"409",0,800.5,800,2,8,36.1,0,0,1906,2111,76,76,36,28.2,"Low"
"410",0,801,800,2,9,36.35,0,0,1864,2065,76,76,36,28.2,"Low"
"411",0,801,800,2,9,36,0,0,1852,2046,76,76,36,28.2,"Low"
"412",0,800,800,2,9,36.1,0,0,1852,2047,75,75,36,28.2,"Low"
"413",0,800,800,2,9,36.1,0,0,1849,2045,75,75,36,28.2,"Low"
"414",0,801.5,800,2,8,35.85,0,0,1849,2046,76,76,36,28.2,"Low"
"415",0,801.5,800,3,8,35.75,0,0,1848,2045,75,75,36,28.2,"Low"
"416",0,800,800,3,8,35.75,0,0,1850,2044,75,75,36,28.2,"Low"
"417",0,799.5,800,3,8,36,0,0,1848,2046,75,75,36,28.2,"Low"
"418",0,800.5,800,3,8,36,0,0,1848,2044,75,75,35,28.2,"Low"
"419",0,801,800,3,8,35.75,0,0,1848,2044,75,75,36,28.2,"Low"
"420",0,801,800,2,8,35.75,0,0,1850,2044,75,75,36,28.2,"Low"
"421",0,800.5,800,2,9,36,0,0,1848,2045,75,75,36,28.2,"Low"
"422",0,799.5,800,2,8,35.85,0,0,1848,2045,75,75,36,28.2,"Low"
"423",0,801,800,2,8,35.75,0,0,1849,2047,75,75,36,28.2,"Low"
"424",0,801,800,3,9,35.75,0,0,1848,2043,75,75,36,28.2,"Low"
"425",24.4,994,959,6.5,0,15.9,0,0,1689,1883,75,75,36,28.2,"Low"
"426",24.8,937,963,4.5,14,27.3,0,0,1660,1860,75,75,36,28.2,"Low"
"427",24.8,964.5,963,4.5,14,24.6,0,0,1652,1848,75,75,36,28.2,"Low"
"428",24.8,967.5,966,4,14,24.35,0,0,1648,1844,75,75,37,28.2,"Low"
"429",24.8,964,966,4,13,24.8,0,0,1648,1844,75,75,36,28.2,"Low"
"430",24.8,967.5,966,4.5,13,24.35,0,0,1647,1842,75,75,36,28.2,"Low"
"431",24.8,966.5,966,3.5,13,24.45,0,0,1645,1843,75,75,36,28.2,"Low"
"432",1.2,803.5,800,5,0,0,0,0,1647,1844,75,75,36,28.2,"Low"
"433",0.4,696.5,800,4.5,0,47.15,0,0,1647,1843,75,75,36,27.7,"Low"
"434",0,764.5,800,3,9,40.5,0,0,1675,1875,75,75,36,27.8,"Low"
"435",0,796,800,2,8,36.1,0,0,1715,1909,75,75,36,28.2,"Low"
"436",0,798,800,3,8,36.1,0,0,1720,1913,75,75,36,28.2,"Low"
"437",0,798.5,800,2,8,36.1,0,0,1721,1912,75,75,36,28.2,"Low"
"438",41.6,803,1418.5,2,51,60.9,0,0,1705,1897,75,75,36,28.2,"Low"
"439",99.6,1830.5,2120,26,69,27.2,1.5,211,96,140,75,75,36,28.2,"Low"
"440",94,2070,2120,99,100,22.8,2.5,248,99,140,75,75,36,28.2,"Low"
"441",98.8,2129,2120,74.5,57,18.3,0,0,1008,1232,75,75,36,28.2,"Low"
"442",97.2,2071.5,2120,116,100,23.05,3.5,374,80,18,75,75,37,28.2,"Low"
"443",99.2,1981.5,2120,107,100,24.45,5.5,568,10,30,75,75,36,28.2,"Low"
"444",97.6,1970.5,2120,116,100,24.6,5.5,523,24,39,75,75,37,28.2,"Low"
"445",96,2044,2120,95.5,88,23.65,7.5,789,15,35,75,75,36,28.2,"Low"
"446",99.6,1772.5,2120,119.5,100,27.45,10,1033,22,36,75,75,36,28.4,"Low"
"447",99.6,1902,2120,117,100,25.4,11,1106,15,35,75,75,36,28.3,"Low"
"448",53.6,2092,1764,94.5,14,0,12,1206,134,290,75,75,36,28.3,"Low"
"449",75.2,1754.5,1900,30.5,61,23.75,9.5,936,248,430,75,75,29,28.4,"Low"
"450",68.4,1758,1765,94,99,26.15,10,1011,103,174,75,75,29,28.3,"Low"
"451",54,1762.5,1508,71.5,52,2,10,1015,165,242,75,75,31,28.2,"Low"
"452",42.8,1550,1286,19,0,0,9,889,353,399,75,75,38,28.3,"Low"
"453",38,1063,1210.5,13,4,31.7,7.5,729,1160,1275,75,75,40,28.3,"Low"
"454",45.6,1235,1358.5,19,64,37.05,5.5,531,186,354,75,75,40,28.3,"Low"
"455",46,1471.5,1360,28,58,24.1,5.5,522,113,227,75,75,40,28.3,"Low"
"456",44,1287,1317.5,11.5,0,6.05,4.5,448,12,200,75,75,38,28.3,"Low"
"457",43.2,1284.5,1307,10,22,15.3,3.5,389,577,1132,75,75,39,28.3,"Low"
"458",43.2,1296.5,1303.5,9.5,20,14.6,2.5,220,1155,1359,75,75,38,28.3,"Low"
"459",43.2,1308.5,1309.5,10,19,13.3,0,0,1118,1298,75,75,36,28.3,"Low"
"460",49.6,1338,1457,10,19,24.6,0,0,106,147,75,75,36,28.3,"Low"
"461",99.2,1609,2120,44,81,29.45,2.5,270,104,137,75,75,36,28.3,"Low"
"462",99.2,1880.5,2120,80.5,97,25.65,3.5,357,71,36,75,75,36,28.3,"Low"
"463",99.2,1908.5,2120,115,100,25.3,5.5,549,14,33,75,75,37,28.3,"Low"
"464",99.2,2108.5,2120,99,85,21.5,7,709,14,35,75,75,36,28.2,"Low"
"465",98.8,1888,2120,113,100,25.65,7.5,755,15,29,75,75,36,28.3,"Low"
"466",94,1699.5,2120,115.5,100,28.6,10,980,16,32,75,75,37,28.2,"Low"
"467",99.2,1787.5,2120,119.5,100,27.2,10.5,1028,19,35,75,75,36,28.1,"Low"
"468",99.2,1892.5,2120,117,100,25.55,11,1084,18,32,75,75,36,28.2,"Low"
"469",99.2,1984.5,2120,119.5,100,24.45,11.5,1153,16,32,75,75,36,28.2,"Low"
"470",99.6,2094.5,2120,120.5,100,22.7,12,1172,18,34,75,75,37,28.2,"Low"
"471",99.6,2113,2120,120,96,22.55,12,1210,15,33,74,74,36,28.2,"Low"
"472",99.6,2048.5,2120,97,80,23.5,12,1213,24,31,74,74,36,28.1,"Low"
"473",99.2,1832,2120,120.5,100,26.5,13,1266,21,35,74,74,36,28.2,"Low"
"474",99.2,1834,2120,120,100,26.5,13,1271,17,33,74,74,36,28.2,"Low"
"475",98.8,1829.5,2120,119.5,100,26.5,13,1284,15,33,74,74,36,28.2,"Low"
"476",99.6,1837,2120,119.5,100,26.5,13.5,1323,18,33,74,74,36,28.2,"Low"
"477",99.2,1850.5,2120,119.5,100,26.15,13.5,1342,13,33,74,74,37,28.2,"Low"
"478",99.2,1838.5,2120,116.5,100,26.35,13.5,1356,15,32,74,74,36,28.2,"Low"
"479",98.8,1851.5,2120,118.5,100,26.15,14,1381,22,36,74,74,36,28.2,"Low"
"480",98.4,1389.5,2120,113,100,35.65,14,1403,19,33,74,74,36,28.2,"Low"
"481",70.8,1432,1752,113.5,100,34.45,14.5,1427,18,37,74,74,36,28.2,"Low"
"482",44,1296,1329.5,25.5,0,7.25,13.5,1304,19,34,74,74,36,28.2,"Low"
"483",40.4,1077.5,1267.5,12.5,18,36.2,12,1183,21,37,74,74,36,28.2,"Low"
"484",49.2,1337.5,1416.5,19.5,41,31,11.5,1129,18,36,74,74,36,28.2,"Low"
"485",49.2,1375.5,1411,25.5,54,30.3,11,1098,20,33,74,74,37,28.1,"Low"
"486",49.6,1409.5,1426,35.5,52,29.7,11,1067,18,37,74,74,36,28.2,"Low"
"487",48,1395.5,1395.5,55.5,63,31.6,10.5,1024,19,34,74,74,36,28.2,"Low"
"488",50,1511.5,1434,19.5,0,0,9.5,915,19,35,74,74,36,28.2,"Low"
"489",70.8,1466,1832.5,17,58,27.8,8.5,824,22,36,74,74,37,28.2,"Low"
"490",53.2,1531.5,1492.5,73,74,29,9,875,16,30,74,74,36,28.2,"Low"
"491",44,1484,1320.5,40,12,4.85,8.5,829,22,33,74,74,36,28.2,"Low"
"492",47.2,1344,1380.5,18,17,14.95,8,766,18,34,74,74,37,28.2,"Low"
"493",48.4,1310.5,1406.5,17,26,29.2,7.5,749,19,39,74,74,36,28.2,"Low"
"494",46.4,1375.5,1377,49.5,62,32.2,8,791,19,35,74,74,36,28.2,"Low"
"495",47.6,1384,1383.5,58,60,31.85,8,786,19,33,74,74,36,28.2,"Low"
"496",47.2,1387,1376,58,59,31.35,8,794,23,37,74,74,36,28.2,"Low"
"497",44.4,1370,1326,53,45,28.75,8,798,19,37,74,74,36,28.2,"Low"
"498",8.8,1282,800,32,0,0,7.5,745,20,35,74,74,35,28.2,"Low"
"499",12.4,867,800,12,0,0,7,671,23,35,74,74,37,28.2,"Low"
"500",24.4,736,991.5,7.5,0,51.8,6,597,23,34,74,74,36,28.1,"Low"
"501",80.8,1828.5,2010.5,64,81,25.9,8,787,128,291,67,67,72,27.8,"Low"
"502",99.2,1955,2120,154.5,100,24.8,10,1010,84,94,67,67,67,27.8,"Low"
"503",99.6,2037,2120,158.5,100,23.85,10.5,1045,12,24,67,67,67,27.9,"Low"
"504",99.6,1806.5,2120,159,100,26.95,11,1086,13,18,67,67,67,27.9,"Low"
"505",99.6,1816.5,2120,160.5,100,26.7,12,1170,9,19,67,67,65,27.9,"Low"
"506",99.6,1819,2120,162.5,100,26.7,12,1188,6,15,67,67,65,27.9,"Low"
"507",99.6,1831,2120,162.5,100,26.5,12.5,1236,8,19,67,67,65,27.8,"Low"
"508",21.2,1030.5,899.5,33.5,0,0,10,924,2636,2817,67,67,64,27.8,"Low"
"509",99.2,1859,2120,55,86,25.65,1.5,150,95,123,67,67,56,27.9,"Low"
"510",99.2,1952.5,2120,152,99,24.8,5.5,599,12,25,67,67,57,27.9,"Low"
"511",99.2,1905.5,2120,158.5,100,25.3,6.5,556,10,14,67,67,58,27.8,"Low"
"512",99.6,1534.5,2120,161.5,100,31.7,0.5,0,5,14,67,67,62,27.8,"Low"
"513",99.2,1454,2120,138.5,100,33.6,0,0,8,12,67,67,62,27.9,"Low"
"514",99.6,1561.5,2059,148.5,100,31.25,0.5,43,5,11,67,67,63,27.9,"Low"
"515",99.2,1615.5,2120,155.5,100,30.3,0.5,91,7,12,67,67,62,27.9,"Low"
"516",99.6,1342,2120,141.5,100,36.6,0,0,6,13,68,68,63,28,"Low"
"517",87.6,1592.5,1995.5,152,100,30.5,2,212,1185,1127,68,68,62,27.9,"Low"
"518",98.4,1834,2120,116.5,99,26.5,0,0,80,113,68,68,62,27.9,"Low"
"519",99.6,1901,2120,155.5,100,25.4,4.5,482,12,18,68,68,64,27.9,"Low"
"520",90,2038.5,2120,159,100,23.75,6,591,91,303,68,68,65,27.8,"Low"
"521",98.4,1457.5,2120,35,75,32.05,2,238,1732,1904,68,68,64,27.9,"Low"
"522",99.2,2178,2120,100.5,33,11.75,3,308,84,78,69,69,62,27.8,"Low"
"523",99.6,2006,2120,112.5,100,24.25,4.5,491,11,17,69,69,63,27.9,"Low"
"524",99.2,2058.5,2120,157,100,23.4,8.5,828,12,16,69,69,62,27.9,"Low"
"525",99.2,1833.5,2120,161,100,26.5,10.5,1066,9,15,69,69,62,27.8,"Low"
"526",99.2,1892,2120,158.5,100,25.55,12,1216,9,17,69,69,62,27.9,"Low"
"527",99.2,1962.5,2120,159,100,24.7,14,1391,9,19,69,69,62,27.8,"Low"
"528",41.2,1733.5,1270,89.5,0,0,15,1475,878,1133,69,69,63,27.9,"Low"
"529",53.2,1404.5,1493,24.5,61,29,9,857,522,633,69,69,70,28,"Low"
"530",45.2,1280.5,1352,18,33,25.05,6,587,510,731,69,69,70,28,"Low"
"531",37.2,1440.5,1160,35.5,50,9.15,1.5,81,82,111,69,69,68,28,"Low"
"532",14,780.5,800,9.5,15,46.2,1.5,104,1789,1970,69,69,64,27.6,"Low"
"533",0,792,800,5.5,17,45.85,0,0,1808,1993,69,69,61,27.6,"Low"
"534",0,822.5,800,4.5,11,36.1,0,0,1737,1925,69,69,61,27.6,"Low"
"535",0,804,800,3.5,11,37.9,0,0,1627,1815,69,69,60,27.5,"Low"
"536",0,806.5,800,3,10,36.8,0,0,1621,1807,69,69,60,27.5,"Low"
"537",0,802,800,2.5,10,37.15,0,0,1672,1860,69,69,60,27.5,"Low"
"538",0,802,800,3,10,36.8,0,0,2695,2795,69,69,60,27.5,"Low"
"539",0,801,800,3.5,10,36.95,0,0,1474,1664,69,69,60,27.5,"Low"
"540",0,801,800,3,9,36.7,0,0,1329,1516,69,69,60,27.5,"Low"
"541",0,800.5,800,2.5,9,36.8,0,0,1284,1474,69,69,60,27.4,"Low"
"542",0,800.5,800,2.5,9,36.45,0,0,1280,1470,69,69,61,27.4,"Low"
"543",0,800,800,2.5,9,36.8,0,0,1279,1469,69,69,60,27.4,"Low"
"544",0,800.5,800,2.5,9,36.8,0,0,1277,1469,69,69,60,27.3,"Low"
"545",0,800.5,800,2.5,9,36.8,0,0,1278,1468,69,69,60,27.3,"Low"
"546",0,800,800,2.5,9,36.8,0,0,962,1149,69,69,60,27.3,"Low"
"547",48.8,1361.5,1412,24.5,43,26.15,2,183,163,349,69,69,60,27.8,"Low"
"548",82.8,1975,2043.5,84,96,24.6,2.5,269,83,110,69,69,62,27.8,"Low"
"549",99.6,2071.5,2120,142.5,96,23.3,5,543,12,13,69,69,62,27.7,"Low"
"550",99.2,1861.5,2120,149.5,100,26,7,683,9,18,69,69,62,27.8,"Low"
"551",99.6,1926,2120,152.5,100,25.05,7.5,781,9,14,69,69,63,27.8,"Low"
"552",99.6,2015,2120,157.5,100,24.25,8.5,826,4,10,69,69,62,27.8,"Low"
"553",99.6,1980.5,2120,155,100,24.45,8.5,828,4,6,69,69,56,27.8,"Low"
"554",99.6,1773,2120,161.5,100,27.45,7.5,722,1,9,69,69,60,27.9,"Low"
"555",99.2,1647.5,2120,158.5,100,29.55,7,663,288,368,69,69,64,27.9,"Low"
"556",51.6,1448,1459,73.5,50,28.05,3,230,1785,1976,69,69,64,27.8,"Low"
"557",1.6,857,800,10,11,32.05,0,0,2353,2534,68,68,70,27.6,"Low"
"558",0,804.5,800,5,10,37.15,0,0,2208,2408,68,68,70,27.4,"Low"
"559",0,801,800,3,10,37.65,0,0,2512,2703,68,68,67,27.5,"Low"
"560",0,778.5,800,4.5,16,46.2,0,0,2087,2279,68,68,67,27.3,"Low"
"561",0,835,800,3.5,11,34.3,0,0,1917,2118,68,68,67,27.3,"Low"
"562",0,802.5,800,2.5,10,37.05,0,0,1815,2001,68,68,67,27.2,"Low"
"563",0,800.5,800,2.5,10,37.3,0,0,1799,1985,68,68,67,27.3,"Low"
"564",0,801,800,3,10,37.3,0,0,1793,1981,68,68,67,27.3,"Low"
"565",0,800,800,3,10,37.4,0,0,1807,1993,68,68,67,27.1,"Low"
"566",0,800.5,800,3,10,37.3,0,0,1798,1982,68,68,67,27.2,"Low"
"567",0,800.5,800,3,10,37.05,0,0,1815,1999,68,68,67,27.1,"Low"
"568",0,799.5,800,2.5,10,37.4,0,0,1810,1995,68,68,67,27.1,"Low"
"569",0,808.5,800,3,10,36.8,0,0,2005,2193,68,68,67,27.1,"Low"
"570",0,801,800,3,10,37.05,0,0,1603,1793,68,68,65,27,"Low"
"571",0,800,800,3,10,36.95,0,0,1566,1755,68,68,65,27.1,"Low"
"572",0,801,800,3,9,36.95,0,0,1524,1712,68,68,64,27.1,"Low"
"573",0,800.5,800,2.5,9,36.95,0,0,1527,1711,68,68,64,27.1,"Low"
"574",0,800,800,2.5,9,37.05,0,0,1526,1707,68,68,64,27.1,"Low"
"575",0,799,800,2.5,9,37.05,0,0,1524,1707,68,68,64,27.1,"Low"
"576",0.4,799,800,2.5,9,37.15,0,0,1501,1683,68,68,65,27,"Low"
"577",31.2,935,1080,4.5,32,43.25,0,0,1414,1597,68,68,64,27.2,"Low"
"578",30.8,1089,1077,5.5,18,19.35,0,0,1403,1588,68,68,65,27.5,"Low"
"579",31.2,1084.5,1082,6,18,19.7,0,0,1400,1587,68,68,65,27.5,"Low"
"580",31.2,1081.5,1082.5,6,18,19.5,0,0,1399,1583,68,68,64,27.6,"Low"
"581",31.2,1083.5,1082.5,6,18,19.5,0,0,1397,1583,68,68,65,27.6,"Low"
"582",0,800,800,6.5,0,19.6,0,0,1425,1614,68,68,65,27.4,"Low"
"583",0,761,800,2.5,10,42.05,0,0,1255,1441,68,68,65,27.1,"Low"
"584",0,797.5,800,2.5,9,37.05,0,0,1245,1436,68,68,64,27.2,"Low"
"585",0,801.5,800,2.5,9,36.45,0,0,1246,1431,68,68,64,27.2,"Low"
"586",0,800.5,800,2.5,9,36.6,0,0,1243,1431,68,68,65,27.1,"Low"
"587",0,801,800,2.5,9,36.45,0,0,1243,1432,68,68,64,27.1,"Low"
"588",0,801,800,2.5,9,36.6,0,0,1241,1432,68,68,65,27.1,"Low"
"589",0,801,800,2,9,36.6,0,0,1242,1431,68,68,65,27.1,"Low"
"590",0,800.5,800,2,9,36.6,0,0,1241,1430,68,68,64,27.1,"Low"
