"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"12888",0,800.5,800,2.5,8,35.85,0,0,2661,2849,83,83,25,28.4,"Normal"
"12889",0,800.5,800,2.5,8,35.65,0,0,2671,2862,83,83,26,28.3,"Normal"
"12890",0,800,800,2.5,8,35.65,0,0,2640,2832,83,83,26,28.3,"Normal"
"12891",0,800.5,800,2,8,35.65,0,0,2636,2830,83,83,26,28.3,"Normal"
"12892",0,800.5,800,2,8,35.85,0,0,2621,2814,83,83,26,28.3,"Normal"
"12893",0,800,800,2,8,36.1,0,0,2617,2813,83,83,26,28.4,"Normal"
"12894",0,800.5,800,2.5,8,35.65,0,0,2623,2817,83,83,25,28.3,"Normal"
"12895",0,799.5,800,3,8,35.85,0,0,2639,2829,83,83,26,28.3,"Normal"
"12896",0,800.5,800,3,8,35.65,0,0,2623,2818,83,83,26,28.3,"Normal"
"12897",0,799,800,3,8,35.65,0,0,2622,2814,83,83,25,28.3,"Normal"
"12898",36.8,1059.5,1200.5,6,21,38.85,0,64,97,129,83,83,26,28.3,"Normal"
"12899",78.8,1268,1986,13.5,63,35.85,1,141,95,123,83,83,25,28.3,"Normal"
"12900",93.6,1830.5,2120,56,86,26,2.5,253,3,13,83,83,26,28.3,"Normal"
"12901",84.4,2100.5,2056.5,113.5,73,21.75,2.5,129,1289,1472,77,77,62,28.2,"Normal"
"12902",97.2,2062.5,2120,81.5,58,21.15,0.5,97,98,130,77,77,66,28.2,"Normal"
"12903",99.6,1756,2120,127,100,27.65,5,500,5,12,77,77,67,28.2,"Normal"
"12904",99.6,2146.5,2120,117,100,20.2,6.5,653,24,29,77,77,67,28.1,"Normal"
"12905",99.6,2118,2120,58,37,14.5,7.5,729,369,682,77,77,64,28.2,"Normal"
"12906",99.6,1976.5,2120,125,100,24.6,10,1015,4,7,77,77,63,28.3,"Normal"
"12907",75.2,1759.5,1846,102.5,69,27.45,12,1196,0,5,77,77,56,28.3,"Normal"
"12908",82.8,1766.5,2048.5,118.5,100,27.55,12.5,1241,0,5,77,77,49,28.3,"Normal"
"12909",41.2,1474.5,1263.5,75,50,21.15,13,1284,937,968,77,77,57,28.3,"Normal"
"12910",62,1394.5,1644.5,38,75,33.6,9.5,954,273,455,77,77,67,28.2,"Normal"
"12911",88.8,1766.5,2120,125,100,27.55,10,1018,102,123,77,77,68,28.3,"Normal"
"12912",41.2,1406.5,1277.5,76,18,6.55,8,786,141,270,77,77,61,28.3,"Normal"
"12913",97.6,1750,2120,121,100,27.8,7,701,84,120,77,77,53,28.3,"Normal"
"12914",40,1387,1245,41,0,4.3,5.5,503,1668,1858,77,77,53,28.2,"Normal"
"12915",43.6,1303.5,1323,24.5,25,13.4,3.5,277,2015,2163,77,77,54,28.2,"Normal"
"12916",99.6,2181,2120,96.5,60,13.8,3,289,86,75,77,77,58,28.2,"Normal"
"12917",99.6,1917.5,2120,91.5,100,25.2,4,413,0,5,77,77,58,28.2,"Normal"
"12918",99.6,1840.5,2120,122,100,26.35,6,618,4,10,77,77,57,28.2,"Normal"
"12919",99.6,1971,2120,122,100,24.6,8,810,2,7,77,77,64,28.1,"Normal"
"12920",99.6,1849,2120,123,99,26.15,8.5,881,0,6,77,77,64,28.2,"Normal"
"12921",99.6,1818,2120,122.5,100,26.7,9.5,961,3,6,77,77,63,28.2,"Normal"
"12922",99.6,1832,2120,122.5,100,26.5,10.5,1033,2,5,77,77,62,28.1,"Normal"
"12923",99.6,1853.5,2120,119,100,26.15,11,1101,6,12,77,77,62,28.2,"Normal"
"12924",99.6,2181.5,2120,120,100,9.4,11.5,1159,0,3,77,77,62,28.2,"Normal"
"12925",99.6,2077.5,2120,107,87,22.55,8.5,849,91,119,77,77,62,28.2,"Normal"
"12926",89.6,1925,2120,106,100,25.05,4,211,0,0,77,77,53,28.2,"Normal"
"12927",99.6,1476,2120,115.5,100,33.15,0.5,9,0,0,77,77,60,28.1,"Normal"
"12928",99.6,1614,2120,120,100,30.15,0,0,0,1,77,77,60,28.2,"Normal"
"12929",99.6,1436,2120,117,100,34.2,0,0,0,0,77,77,60,28.2,"Normal"
"12930",99.6,1299,1870,113.5,100,38.5,0,0,0,4,77,77,60,28.2,"Normal"
"12931",99.6,1296.5,1861,111,100,38.35,0,0,0,3,77,77,60,28.2,"Normal"
"12932",99.6,1325,1835,114.5,100,37.55,0,0,0,5,77,77,60,28.2,"Normal"
"12933",80.8,1709,1930.5,126.5,100,28.6,2.5,263,844,914,78,78,60,28.2,"Normal"
"12934",99.2,1937,2120,58,80,24.25,0.5,0,95,123,78,78,63,28.2,"Normal"
"12935",99.2,2033,2120,113.5,96,23.75,4,426,0,2,78,78,62,28.1,"Normal"
"12936",99.2,1933.5,2120,122,100,25.05,5.5,576,0,5,78,78,62,28.2,"Normal"
"12937",84.4,1500,2120,33,74,31.1,4.5,448,91,196,78,78,63,28.2,"Normal"
"12938",99.2,2060.5,2120,123.5,100,23.15,6,616,58,147,78,78,63,28.2,"Normal"
"12939",99.2,1876,2120,125.5,100,25.75,8.5,862,0,6,79,79,64,28.2,"Normal"
"12940",99.6,2016,2120,122,100,24.1,10.5,1043,0,5,79,79,64,28.2,"Normal"
"12941",88.8,1826.5,2085,124,100,26.6,12,1228,0,5,79,79,65,28.1,"Normal"
"12942",55.2,1363.5,1528.5,23.5,17,28.5,10.5,996,1462,1647,79,79,65,28.1,"Normal"
"12943",54.8,1542.5,1521,25,30,17.6,9,832,1426,1615,79,79,64,28.2,"Normal"
"12944",40.4,1401,1254,59,46,19.95,7,690,511,698,79,79,64,28.2,"Normal"
"12945",39.2,1179.5,1231,28,50,37.15,5.5,556,255,444,79,79,65,28.1,"Normal"
"12946",99.2,1768.5,2120,42,80,26,0.5,51,243,414,79,79,58,28.2,"Normal"
"12947",98.8,2113,2120,101.5,76,21,3,280,0,1,79,79,62,28.2,"Normal"
"12948",99.2,2002.5,2120,118.5,100,24.25,4.5,486,0,2,79,79,62,28.2,"Normal"
"12949",99.6,1828,2120,123.5,100,26.6,7,727,0,3,79,79,58,28.2,"Normal"
"12950",99.6,2012,2120,120,100,24.1,8.5,838,0,5,79,79,57,28.2,"Normal"
"12951",52,1642.5,1449.5,104,58,23.15,10,973,616,605,79,79,56,28.2,"Normal"
"12952",95.6,1556,2120,39.5,48,30.05,5.5,540,102,126,79,79,61,28.2,"Normal"
"12953",99.6,1793.5,2120,124,100,27.9,5.5,564,0,3,79,79,63,28.2,"Normal"
"12954",99.6,1863.5,2120,122.5,100,26,6.5,644,0,5,79,79,63,28.2,"Normal"
"12955",99.6,1972,2120,122,100,24.6,8,811,1,4,79,79,62,28.1,"Normal"
"12956",99.6,1965.5,2120,119,94,24.6,8.5,858,0,3,79,79,62,28.2,"Normal"
"12957",99.6,1519,2120,116.5,100,32.2,8.5,839,0,3,79,79,56,28.1,"Normal"
"12958",99.6,1469.5,2120,113.5,100,33.35,8.5,862,0,0,79,79,56,28.2,"Normal"
"12959",99.6,1538,2120,115.5,100,31.7,8.5,823,0,0,79,79,57,28.2,"Normal"
"12960",99.6,1484.5,2120,114.5,100,33,7,746,34,222,79,79,58,28.2,"Normal"
"12961",38,1722,1140.5,91,0,0.5,4.5,352,2438,2636,79,79,60,28.2,"Normal"
"12962",98.8,2159.5,2120,81.5,100,17.7,1.5,98,96,133,79,79,65,28.2,"Normal"
"12963",98.8,1910,2120,122,100,25.4,5.5,558,59,20,78,78,70,28.2,"Normal"
"12964",98.8,2051,2120,122,100,23.5,6,613,27,38,78,78,67,28.2,"Normal"
"12965",98.8,1858.5,2120,122.5,100,26.15,8,847,10,19,78,78,67,28.2,"Normal"
"12966",96.8,1938,2120,116,100,24.95,11.5,1142,4,9,78,78,63,28.3,"Normal"
"12967",54.8,1617.5,1512,55,26,16.05,11,1077,973,1188,78,78,56,28.3,"Normal"
"12968",96.4,1788.5,2120,119.5,100,27.2,10.5,1033,93,124,78,78,48,28.3,"Normal"
"12969",51.2,1623,1443,106,46,22.2,12,1187,420,461,78,78,60,28.3,"Normal"
"12970",87.2,1815.5,2120,48,71,26.35,8,776,96,133,78,78,67,28.4,"Normal"
"12971",98.4,1959.5,2120,124,100,24.7,10,1013,0,1,79,79,67,28.3,"Normal"
"12972",98.4,1999.5,2120,125.5,100,24.25,10.5,1023,0,12,79,79,65,28.3,"Normal"
"12973",68,1552.5,1787,36,26,26.85,8.5,816,415,579,78,78,57,28.3,"Normal"
"12974",46.8,1589.5,1360,82,58,15.7,7,662,993,1637,78,78,49,28.3,"Normal"
"12975",99.2,2150,1981,84.5,0,0,1,18,88,118,78,78,53,28.2,"Normal"
"12976",99.2,1956.5,2120,119.5,100,24.8,3.5,401,0,5,78,78,57,28.2,"Normal"
"12977",99.2,1847,2120,123.5,100,26.25,6.5,658,2,7,79,79,62,28.2,"Normal"
"12978",99.2,1949.5,2120,124,100,24.8,8,803,0,4,78,78,64,28.2,"Normal"
"12979",99.2,2032.5,2120,125.5,100,23.85,8.5,862,4,14,78,78,67,28.2,"Normal"
"12980",99.2,1811,2120,123.5,100,26.85,9.5,929,0,2,78,78,64,28.2,"Normal"
"12981",99.2,1837,2120,125.5,100,26.5,10,1009,0,7,78,78,62,28.1,"Normal"
"12982",99.6,1846,2120,123.5,100,26.85,11,1079,0,8,78,78,62,28.1,"Normal"
"12983",99.2,1852,2120,124,100,26.15,12,1169,0,5,79,79,62,28.2,"Normal"
"12984",99.2,2102.5,2120,69,56,18.05,9.5,930,102,141,79,79,62,28.2,"Normal"
"12985",98.8,2099.5,2120,120.5,100,21.85,1,86,0,2,79,79,61,28.2,"Normal"
"12986",99.2,1778.5,2120,123,100,27.3,2,185,0,5,79,79,60,28.2,"Normal"
"12987",99.6,1408.5,2120,113,100,34.9,0.5,46,0,2,78,78,62,28.2,"Normal"
"12988",99.6,1569.5,2120,120,100,31.1,1,109,0,0,79,79,63,28.2,"Normal"
"12989",99.6,1517,2120,125.5,100,32.2,0.5,63,0,1,78,78,62,28.1,"Normal"
"12990",99.6,1384.5,2120,112.5,100,35.65,0,0,0,3,79,79,62,28.1,"Normal"
"12991",99.6,1302.5,2074,114,100,38.25,0,0,0,3,79,79,64,28.1,"Normal"
"12992",96,1824,2120,124,100,26.6,2,231,529,530,79,79,65,28.1,"Normal"
"12993",92,1243.5,2120,38,63,38.85,0.5,0,676,865,79,79,64,28.1,"Normal"
"12994",95.6,2015,2120,115.5,72,24,3.5,359,75,102,79,79,64,28.2,"Normal"
"12995",86,2093.5,2066,126,97,22.55,6,638,0,5,79,79,62,28.2,"Normal"
"12996",99.2,1807.5,2120,109.5,100,26.95,7.5,773,0,4,79,79,63,28.2,"Normal"
"12997",99.2,1906,2120,123.5,100,25.3,9.5,981,0,5,79,79,62,28.2,"Normal"
"12998",99.2,2041.5,2120,114.5,99,23.65,11,1083,0,4,79,79,63,28.2,"Normal"
"12999",99.6,1832.5,2120,125.5,100,26.5,13,1299,0,4,79,79,63,28.1,"Normal"
"13000",20,1589,869,77.5,0,0,13.5,1351,0,4,79,79,63,28.2,"Normal"
"13001",99.2,1887.5,2120,121,100,25.65,8,827,5,16,80,80,63,28.2,"Normal"
"13002",99.6,2056,2120,123.5,100,23.5,11,1074,3,13,80,80,63,28.2,"Normal"
"13003",99.6,2015.5,2120,114.5,99,23.85,11,1122,3,9,80,80,63,28.2,"Normal"
"13004",84.8,1859,2086,64.5,90,25.55,11.5,1096,948,1454,80,80,49,28.2,"Normal"
"13005",99.2,1803,2120,125,100,26.95,11.5,1122,95,132,80,80,47,28.2,"Normal"
"13006",38.4,1471,1195.5,82,22,12.45,12.5,1249,441,475,80,80,57,28.2,"Normal"
"13007",50.8,1254.5,1471,27,39,36.45,10,926,1411,1609,80,80,63,28.2,"Normal"
"13008",95.2,1945,2120,110.5,100,24.8,7.5,766,94,127,80,80,65,28.2,"Normal"
"13009",99.2,1965,2120,123,100,24.7,10,992,0,5,80,80,64,28.2,"Normal"
"13010",99.2,1999,2120,126.5,100,24.25,10,1015,1,0,80,80,62,28.2,"Normal"
"13011",79.2,1823,1982.5,50,58,24.7,7.5,731,93,150,80,80,49,28.2,"Normal"
"13012",81.2,1802,2008,118.5,100,26.95,7.5,758,56,178,80,80,47,28.2,"Normal"
"13013",68,1039.5,1866,24.5,0,46.65,3.5,266,2409,2601,80,80,49,28.2,"Normal"
"13014",99.2,1691.5,2120,67.5,94,28.6,1,147,99,130,80,80,50,28.2,"Normal"
"13015",99.6,2159.5,2120,78,64,14.25,3,294,0,4,80,80,56,28.2,"Normal"
"13016",99.2,2097.5,2120,119.5,98,21.85,5,507,0,6,80,80,56,28.2,"Normal"
"13017",99.2,1856.5,2120,127.5,100,26.15,7,636,4,9,80,80,58,28.2,"Normal"
"13018",99.2,1986.5,2120,122,100,24.45,8.5,826,2,5,80,80,62,28.2,"Normal"
"13019",99.6,2047,2120,124,100,23.65,8.5,836,0,2,80,80,63,28.2,"Normal"
"13020",99.2,1823,2120,122.5,100,26.6,9.5,946,0,8,80,80,60,28.2,"Normal"
"13021",99.6,1820.5,2120,125.5,100,26.7,10,995,0,5,80,80,60,28.2,"Normal"
"13022",99.6,1850.5,2120,126,100,26.25,11,1074,0,5,80,80,61,28.2,"Normal"
"13023",99.2,1865,2120,122.5,100,26,11.5,1133,0,4,80,80,60,28.2,"Normal"
"13024",99.2,1881.5,2120,124,100,25.75,12,1201,0,5,80,80,61,28.2,"Normal"
"13025",99.2,1888.5,2120,123.5,100,25.55,12.5,1242,0,5,80,80,61,28.2,"Normal"
"13026",99.2,1908.5,2120,124,100,25.3,13,1288,0,4,80,80,59,28.2,"Normal"
"13027",99.6,1909,2120,124,100,25.3,13,1313,0,5,80,80,57,28.1,"Normal"
"13028",99.2,1918.5,2120,123.5,100,25.2,13.5,1313,0,5,80,80,57,28.2,"Normal"
"13029",99.2,1928.5,2120,123.5,100,25.05,13.5,1346,0,6,80,80,58,28.2,"Normal"
"13030",99.2,1957.5,2120,125.5,100,24.7,14,1358,0,5,79,79,58,28.2,"Normal"
"13031",99.2,1963,2120,126,100,24.7,14,1379,0,3,79,79,58,28.2,"Normal"
"13032",99.6,1979.5,2120,124.5,100,24.45,14,1398,2,6,79,79,57,28.2,"Normal"
"13033",99.6,1984,2120,126,100,24.45,14.5,1427,0,3,79,79,58,28.3,"Normal"
"13034",99.6,1997.5,2120,126.5,100,24.25,14.5,1427,0,4,79,79,57,28.2,"Normal"
"13035",99.6,2005.5,2120,126.5,100,24.1,14.5,1447,0,7,79,79,58,28.2,"Normal"
"13036",99.2,2018,2120,126.5,100,24.1,14.5,1456,0,4,79,79,58,28.2,"Normal"
"13037",99.6,2008,2120,125,100,24.25,14.5,1439,0,6,79,79,58,28.2,"Normal"
"13038",99.6,2005.5,2120,126,100,24.25,14.5,1460,0,5,79,79,58,28.2,"Normal"
"13039",44.4,2151.5,1320.5,67,0,0,13.5,1274,1810,1338,79,79,58,28.2,"Normal"
"13040",41.6,1857,1298,42,0,0,11.5,1092,1226,1388,79,79,58,28.2,"Normal"
"13041",99.6,1988,2120,87,100,24.35,8.5,817,101,135,79,79,60,28.2,"Normal"
"13042",97.6,1854,2120,127,100,26.15,4.5,280,0,0,79,79,57,28.1,"Normal"
"13043",99.6,1480,2120,120.5,100,33.15,0,0,0,4,79,79,62,28.2,"Normal"
"13044",99.6,1430,2120,113,100,34.3,0,0,0,2,79,79,62,28.2,"Normal"
"13045",99.6,1661.5,2120,122,100,29.35,0,44,0,1,79,79,62,28.1,"Normal"
"13046",99.6,1701.5,2014,128.5,100,28.6,0.5,40,0,6,79,79,62,28.2,"Normal"
"13047",99.6,1596,1859,127.5,100,30.5,0,47,0,3,79,79,62,28.2,"Normal"
"13048",99.6,1583,1988,128.5,100,30.75,0.5,55,0,2,79,79,63,28.1,"Normal"
"13049",99.6,1645,2120,125,100,29.55,0.5,53,0,1,79,79,63,28.2,"Normal"
"13050",99.6,1439.5,2013,118.5,100,33.95,0,0,0,4,79,79,60,28.2,"Normal"
"13051",99.6,1746.5,2120,128.5,100,27.8,1.5,187,0,5,79,79,60,28.2,"Normal"
"13052",11.2,1185.5,800,100.5,3,0,1.5,5,2597,3516,79,79,60,28.2,"Normal"
"13053",99.2,1947.5,2120,62.5,81,24.1,0,89,280,394,79,79,60,28.2,"Normal"
"13054",99.2,1825,2120,115.5,100,26.5,1.5,209,158,204,79,79,60,28.2,"Normal"
"13055",99.2,1768,2120,66,92,27.1,0,0,92,125,80,80,60,28.2,"Normal"
"13056",97.2,1667.5,2120,110.5,99,28.6,1,115,87,150,80,80,60,28.2,"Normal"
"13057",99.6,1983.5,2120,125.5,100,24.45,5,523,0,6,80,80,60,28.2,"Normal"
"13058",54.4,1288,1541.5,39,22,34.3,6.5,648,1177,1358,80,80,60,28.2,"Normal"
"13059",90.8,1830,2120,58.5,94,26.35,6,591,146,311,80,80,61,28.2,"Normal"
"13060",99.2,1870,2120,126,100,25.9,8.5,859,0,4,80,80,60,28.2,"Normal"
"13061",99.2,1909,2120,123,100,25.3,9.5,951,0,5,80,80,60,28.2,"Normal"
"13062",99.6,2020,2120,113.5,90,24,11,1057,0,8,80,80,60,28.2,"Normal"
"13063",99.2,1820,2120,125.5,100,26.7,12,1186,0,5,80,80,60,28.2,"Normal"
"13064",99.2,1857.5,2120,126.5,100,26.35,13.5,1338,0,1,81,81,60,28.2,"Normal"
"13065",99.2,1883.5,2120,124,100,25.65,14.5,1457,0,4,81,81,60,28.2,"Normal"
"13066",99.2,1901.5,2120,123.5,100,25.4,16,1587,0,3,81,81,60,28.2,"Normal"
"13067",99.6,1937.5,2120,122,100,24.95,17,1667,0,2,80,80,60,28.2,"Normal"
"13068",99.2,1948,2120,122.5,100,24.8,17.5,1705,0,6,80,80,60,28.2,"Normal"
"13069",99.2,2016,2120,125.5,100,24.1,18,1804,0,2,80,80,61,28.2,"Normal"
"13070",99.2,2040,2120,125.5,100,23.75,18.5,1834,0,4,80,80,61,28.2,"Normal"
"13071",99.2,2098,2120,126,100,22.9,19.5,1943,3,12,80,80,61,28.2,"Normal"
"13072",98.8,2107.5,2120,109,86,21.75,19.5,1971,0,4,80,80,60,28.2,"Normal"
"13073",99.2,2161,2120,103,96,19.25,20,1974,0,6,80,80,60,28.2,"Normal"
"13074",47.2,1598,1403.5,45,0,0,19,1913,1405,1572,80,80,61,28.2,"Normal"
"13075",66.4,1597,1761.5,41,66,26.5,16.5,1617,1659,1843,80,80,57,28.2,"Normal"
"13076",64,1418.5,1727.5,41.5,0,26,13,1196,2461,2660,80,80,55,28.2,"Normal"
"13077",62,1622,1639.5,40,54,25.05,9.5,903,1575,1762,80,80,56,28.2,"Normal"
"13078",52,1357.5,1479.5,19.5,22,23.85,7.5,701,741,927,80,80,58,28.2,"Normal"
"13079",49.6,1328.5,1423,42,58,34.8,6,600,88,167,80,80,60,28.2,"Normal"
"13080",35.6,1246.5,1164.5,53,66,33.15,6,611,309,394,80,80,60,28.2,"Normal"
"13081",99.2,1784,2120,44.5,77,26.25,0,0,98,134,81,81,56,28.2,"Normal"
"13082",99.2,1722,2120,86.5,96,28.25,2,273,97,130,81,81,56,28.2,"Normal"
"13083",99.2,2053.5,2120,123.5,99,23.4,5,477,0,4,81,81,56,28.2,"Normal"
"13084",99.2,1791,2120,124,100,27.2,6,626,0,5,81,81,57,28.2,"Normal"
"13085",99.6,1984,2120,120.5,100,24.45,8,810,0,5,81,81,56,28.1,"Normal"
"13086",53.2,1669.5,1494.5,94.5,66,22.45,9.5,922,750,1326,81,81,52,28.2,"Normal"
"13087",47.2,1389.5,1378,33,16,14.15,7.5,707,441,620,81,81,57,28.2,"Normal"
"13088",82.4,1828,1984.5,53.5,83,26.25,3.5,349,875,1062,81,81,60,28.3,"Normal"
"13089",0.4,966,800,44.5,0,15.8,3,281,893,1083,81,81,61,28.3,"Normal"
"13090",0,788,800,6.5,11,40.15,0,0,1120,1306,81,81,62,28.2,"Normal"
"13091",0,795,800,5.5,12,39.3,0,0,1119,1302,81,81,60,28.3,"Normal"
"13092",0,799,800,3.5,12,39.2,0,0,1121,1306,81,81,57,28.3,"Normal"
"13093",0,802,800,3,11,38.1,0,0,1137,1317,81,81,57,28.3,"Normal"
"13094",0,802.5,800,3.5,11,37.75,0,0,1137,1319,81,81,57,28.2,"Normal"
"13095",0,800.5,800,4,10,37.9,0,0,1138,1324,80,80,57,28.3,"Normal"
"13096",0,801.5,800,4,10,37.65,0,0,1140,1326,80,80,57,28.4,"Normal"
"13097",0,800.5,800,3.5,10,37.65,0,0,1143,1331,80,80,57,28.3,"Normal"
"13098",0,802.5,800,3,10,37.55,0,0,1153,1333,80,80,58,28.3,"Normal"
"13099",0,802.5,800,3,10,36.95,0,0,1154,1338,80,80,57,28.3,"Normal"
"13100",0,802.5,800,3.5,10,36.95,0,0,1154,1340,80,80,57,28.3,"Normal"
"13101",0,800,800,2.5,9,36.6,0,0,0,0,81,81,26,28.3,"Normal"
"13102",0,800.5,800,2.5,9,36.6,0,0,0,0,81,81,25,28.3,"Normal"
"13103",0,801.5,800,2.5,9,36.2,0,0,0,0,81,81,25,28.3,"Normal"
"13104",0,801,800,3,9,36.35,0,0,0,0,81,81,26,28.3,"Normal"
"13105",0,801.5,800,2.5,9,36.35,0,0,0,0,81,81,26,28.3,"Normal"
"13106",0,800.5,800,4,9,36.35,0,0,0,0,81,81,26,28.4,"Normal"
"13107",0,800.5,800,3,9,36.45,0,0,0,0,81,81,25,28.4,"Normal"
"13108",21.6,822.5,910,2.5,18,43.6,0,0,810,992,81,81,26,28.3,"Normal"
"13109",32.8,1118,1098.5,4.5,27,20.9,0,0,1774,1960,81,81,26,28.3,"Normal"
"13110",96.4,1373,2120,26,64,33.5,1,105,94,115,81,81,26,28.2,"Normal"
"13111",99.2,2047.5,2120,89.5,47,23.3,3,343,0,0,81,81,26,28.3,"Normal"
"13112",99.2,2087,2120,122,88,23.3,5,530,0,0,80,80,26,28.2,"Normal"
"13113",99.2,1872.5,2120,128.5,100,25.75,5.5,590,0,0,80,80,27,28.1,"Normal"
"13114",98.4,1912.5,2120,136.5,100,25.3,7.5,757,0,0,80,80,28,28.2,"Normal"
"13115",99.2,1974.5,2120,140.5,100,24.6,8,814,0,0,80,80,29,28.2,"Normal"
"13116",99.2,1936.5,2120,145.5,100,24.95,8,820,0,0,80,80,23,28.2,"Normal"
"13117",99.2,1903,2120,149.5,100,25.4,8,785,0,0,79,79,25,28.2,"Normal"
"13118",99.2,1813.5,2120,151.5,100,26.85,7.5,750,0,0,79,79,25,28.2,"Normal"
"13119",99.2,1735.5,2120,157,100,28.05,7,697,0,0,79,79,27,28.2,"Normal"
"13120",44.4,1134.5,1303.5,44.5,21,15.8,1,0,2744,2986,79,79,27,28.1,"Normal"
"13121",98.8,1829.5,2120,121,99,26.35,4.5,481,84,129,79,79,27,28.2,"Normal"
"13122",99.2,1952,2120,138,100,24.8,5.5,564,10,16,79,79,27,28.2,"Normal"
"13123",97.6,1922,2120,128.5,100,25.2,8,770,9,16,79,79,27,28.2,"Normal"
"13124",99.6,2056,2120,144,97,23.4,10.5,1064,1,4,79,79,28,28.2,"Normal"
"13125",99.2,2069.5,2120,138.5,74,22.9,11,1138,1,5,79,79,27,28.1,"Normal"
"13126",75.6,2085,1899.5,106,69,0,12,1133,164,301,79,79,18,28.2,"Normal"
"13127",51.6,1603.5,1443,119.5,100,22.35,12.5,1223,450,484,79,79,26,28.2,"Normal"
"13128",56.4,1428,1566,31,44,29.55,8.5,857,858,1038,79,79,29,28.2,"Normal"
"13129",85.2,1848,2088.5,126.5,100,26.25,8.5,884,95,128,79,79,33,28.2,"Normal"
"13130",85.2,2022,2084.5,138.5,100,24,10.5,1040,0,3,79,79,28,28.1,"Normal"
"13131",67.2,1690,1759.5,37.5,29,18.15,9,896,66,243,79,79,24,28.2,"Normal"
"13132",70.4,1294.5,1835.5,25.5,0,35.65,4,358,1796,1988,79,79,21,28.2,"Normal"
"13133",99.2,1876.5,2120,117,100,25.75,2,257,101,124,79,79,24,28.2,"Normal"
"13134",99.2,2145,2120,83,57,15.45,3,292,0,1,79,79,26,28.2,"Normal"
"13135",99.2,2114.5,2120,133,93,20.9,5,505,0,2,79,79,25,28.2,"Normal"
"13136",99.2,1916,2120,144,100,25.3,7,726,0,1,79,79,27,28.2,"Normal"
"13137",99.2,2044.5,2120,149,100,23.75,8.5,800,0,1,79,79,31,28.1,"Normal"
"13138",99.2,1773,2120,151,100,27.45,9,913,0,1,79,79,29,28.1,"Normal"
"13139",99.2,1828.5,2120,155.5,100,26.5,10,993,0,2,79,79,27,28.2,"Normal"
"13140",99.2,1850,2120,156,100,26.25,11,1082,0,0,79,79,27,28.2,"Normal"
"13141",99.2,1879.5,2120,155.5,100,25.75,11.5,1157,0,0,79,79,27,28.2,"Normal"
"13142",99.2,1890,2120,156,100,25.55,12.5,1255,0,2,79,79,27,28.2,"Normal"
"13143",99.2,1896.5,2120,154,100,25.55,13,1275,0,1,79,79,27,28.2,"Normal"
"13144",99.2,1927,2120,154.5,100,25.05,13.5,1320,0,0,79,79,27,28.2,"Normal"
"13145",99.2,1943.5,2120,157.5,100,24.95,13.5,1363,0,0,79,79,27,28.2,"Normal"
"13146",99.2,1939,2120,157.5,100,24.95,14,1373,0,0,79,79,27,28.3,"Normal"
"13147",96,1979.5,2120,159.5,100,24.45,14,1386,0,0,79,79,27,28.2,"Normal"
"13148",68.4,1667.5,1780.5,27,9,7.6,10,960,686,611,79,79,27,28.2,"Normal"
"13149",99.2,1971,2120,85,92,24.6,8,786,105,131,79,79,27,28.2,"Normal"
"13150",99.2,1868,2120,141,100,25.9,5,353,0,0,79,79,24,28.2,"Normal"
"13151",99.6,1493.5,2120,142.5,100,32.65,0,0,0,0,79,79,24,28.2,"Normal"
"13152",99.6,1455,2104,137.5,100,33.85,0,0,0,0,79,79,26,28.2,"Normal"
"13153",99.6,1595.5,1733,152.5,92,30.4,0,0,0,0,79,79,27,28.2,"Normal"
"13154",99.6,1567.5,2040,159,100,31,0,0,0,0,79,79,27,28.2,"Normal"
"13155",99.2,1487.5,2081,148,100,33.15,0,0,0,0,79,79,27,28.2,"Normal"
"13156",99.2,1567,2057,144,100,31.35,0,0,0,1,79,79,27,28.3,"Normal"
"13157",99.6,1370,2104,138.5,100,36.1,0,0,0,0,79,79,27,28.2,"Normal"
"13158",99.6,1871.5,2120,146,100,25.9,1,61,0,3,80,80,27,28.2,"Normal"
"13159",98,1731,2120,57.5,82,27.1,0.5,0,99,142,80,80,27,28.2,"Normal"
"13160",99.2,2043,2120,145,100,23.15,3.5,404,0,2,80,80,27,28.2,"Normal"
"13161",99.6,2022.5,2120,150.5,100,24,6,607,0,0,80,80,27,28.2,"Normal"
"13162",93.6,1807,2120,74,92,26.95,7,702,10,148,80,80,27,28.2,"Normal"
"13163",99.2,1864,2120,153,100,26,9,890,0,0,81,81,27,28.2,"Normal"
"13164",99.2,2050.5,2120,152,100,23.65,10.5,1062,0,0,81,81,27,28.3,"Normal"
"13165",99.2,1833,2120,154.5,100,26.5,12,1205,0,0,81,81,27,28.2,"Normal"
"13166",99.2,1855.5,2120,155.5,100,26.15,13.5,1332,0,0,81,81,27,28.2,"Normal"
"13167",99.2,1891,2120,151,100,25.55,15,1449,0,0,81,81,27,28.2,"Normal"
"13168",96,1924.5,2120,155,100,25.2,16.5,1620,0,3,81,81,27,28.2,"Normal"
